---- START ----

1200000|0|0|0|26|1479433|1201231
1200000|0|1|0|26|1479433|1199591
1200000|1|0|0|26|1479433|1087959
1200000|1|1|0|26|1479433|1065669
1200000|2|0|0|26|1479433|1131699
1200000|2|1|0|26|1479433|1120321
1200000|3|0|0|26|1479433|1180493
1200000|3|1|0|26|1479433|1156467
1200000|4|0|0|26|1479433|1110495
1200000|4|1|0|26|1479433|1087213
1200000|5|0|0|26|1479433|1126740
1200000|5|1|0|26|1479433|1111543
1200000|0|0|0|27|1531678|1200086
1200000|0|1|0|27|1531678|1199964
1200000|1|0|0|27|1531678|1088238
1200000|1|1|0|27|1531678|1065576
1200000|2|0|0|27|1531678|1132066
1200000|2|1|0|27|1531678|1120351
1200000|3|0|0|27|1531678|1179621
1200000|3|1|0|27|1531678|1157024
1200000|4|0|0|27|1531678|1112015
1200000|4|1|0|27|1531678|1087524
1200000|5|0|0|27|1531678|1126183
1200000|5|1|0|27|1531678|1112140
1200000|0|0|0|28|1591390|1200208
1200000|0|1|0|28|1591390|1200455
1200000|1|0|0|28|1591390|1089354
1200000|1|1|0|28|1591390|1066167
1200000|2|0|0|28|1591390|1132971
1200000|2|1|0|28|1591390|1120139
1200000|3|0|0|28|1591390|1180706
1200000|3|1|0|28|1591390|1156779
1200000|4|0|0|28|1591390|1111077
1200000|4|1|0|28|1591390|1088051
1200000|5|0|0|28|1591390|1126739
1200000|5|1|0|28|1591390|1112509
1200000|0|0|0|29|1643638|1200208
1200000|0|1|0|29|1643638|1200424
1200000|1|0|0|29|1643638|1088021
1200000|1|1|0|29|1643638|1066195
1200000|2|0|0|29|1643638|1132008
1200000|2|1|0|29|1643638|1120910
1200000|3|0|0|29|1643638|1180369
1200000|3|1|0|29|1643638|1157459
1200000|4|0|0|29|1643638|1110836
1200000|4|1|0|29|1643638|1087681
1200000|5|0|0|29|1643638|1127081
1200000|5|1|0|29|1643638|1112324
1200000|0|0|0|30|1695905|1199745
1200000|0|1|0|30|1695905|1199931
1200000|1|0|0|30|1695905|1088515
1200000|1|1|0|30|1695905|1066318
1200000|2|0|0|30|1695905|1133028
1200000|2|1|0|30|1695905|1120569
1200000|3|0|0|30|1695905|1180556
1200000|3|1|0|30|1695905|1156963
1200000|4|0|0|30|1695905|1112046
1200000|4|1|0|30|1695905|1087524
1200000|5|0|0|30|1695905|1126824
1200000|5|1|0|30|1695905|1112571
1200000|0|0|0|31|1755632|1199800
1200000|0|1|0|31|1755632|1200457
1200000|1|0|0|31|1755632|1089664
1200000|1|1|0|31|1755632|1066010
1200000|2|0|0|31|1755632|1132258
1200000|2|1|0|31|1755632|1120756
1200000|3|0|0|31|1755632|1180493
1200000|3|1|0|31|1755632|1157555
1200000|4|0|0|31|1755632|1111359
1200000|4|1|0|31|1755632|1088270
1200000|5|0|0|31|1755632|1126890
1200000|5|1|0|31|1755632|1112358
1200000|0|0|0|32|1811619|1199340
1200000|0|1|0|32|1811619|1200116
1200000|1|0|0|32|1811619|1088393
1200000|1|1|0|32|1811619|1066691
1200000|2|0|0|32|1811619|1132907
1200000|2|1|0|32|1811619|1121375
1200000|3|0|0|32|1811619|1179998
1200000|3|1|0|32|1811619|1157738
1200000|4|0|0|32|1811619|1111177
1200000|4|1|0|32|1811619|1088237
1200000|5|0|0|32|1811619|1127204
1200000|5|1|0|32|1811619|1112850
1200000|0|0|0|33|1867627|1200146
1200000|0|1|0|33|1867627|1199867
1200000|1|0|0|33|1867627|1090066
1200000|1|1|0|33|1867627|1067031
1200000|2|0|0|33|1867627|1132473
1200000|2|1|0|33|1867627|1121034
1200000|3|0|0|33|1867627|1180891
1200000|3|1|0|33|1867627|1157804
1200000|4|0|0|33|1867627|1111981
1200000|4|1|0|33|1867627|1088301
1200000|5|0|0|33|1867627|1128290
1200000|5|1|0|33|1867627|1113008
1200000|0|0|0|34|1919917|1199802
1200000|0|1|0|34|1919917|1200022
1200000|1|0|0|34|1919917|1089318
1200000|1|1|0|34|1919917|1066571
1200000|2|0|0|34|1919917|1133217
1200000|2|1|0|34|1919917|1121561
1200000|3|0|0|34|1919917|1181390
1200000|3|1|0|34|1919917|1157710
1200000|4|0|0|34|1919917|1111984
1200000|4|1|0|34|1919917|1088455
1200000|5|0|0|34|1919917|1127918
1200000|5|1|0|34|1919917|1112509
1200000|0|0|0|35|1979678|1199711
1200000|0|1|0|35|1979678|1199465
1200000|1|0|0|35|1979678|1089135
1200000|1|1|0|35|1979678|1067157
1200000|2|0|0|35|1979678|1133342
1200000|2|1|0|35|1979678|1121840
1200000|3|0|0|35|1979678|1181733
1200000|3|1|0|35|1979678|1157706
1200000|4|0|0|35|1979678|1112325
1200000|4|1|0|35|1979678|1089014
1200000|5|0|0|35|1979678|1127762
1200000|5|1|0|35|1979678|1113439
1200000|0|0|0|36|2031975|1200300
1200000|0|1|0|36|2031975|1200145
1200000|1|0|0|36|2031975|1090007
1200000|1|1|0|36|2031975|1067032
1200000|2|0|0|36|2031975|1133436
1200000|2|1|0|36|2031975|1121622
1200000|3|0|0|36|2031975|1181393
1200000|3|1|0|36|2031975|1157956
1200000|4|0|0|36|2031975|1112325
1200000|4|1|0|36|2031975|1089107
1200000|5|0|0|36|2031975|1129033
1200000|5|1|0|36|2031975|1113501
1200000|0|0|0|37|2091766|1200675
1200000|0|1|0|37|2091766|1199716
1200000|1|0|0|37|2091766|1090130
